fecha,departamento,municipio,dia,hora,barrio,zona,clase de sitio,arma empleada,móvil agresor,móvil victima,cantidad,tipo
2013-09-28,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,KENNEDY,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-09-28,CESAR,VALLEDUPAR (CT),Sábado,06:00:00,KENNEDY,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-02,CESAR,VALLEDUPAR (CT),Miércoles,15:10:00,VILLA MIRIAN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-02,CESAR,VALLEDUPAR (CT),Miércoles,04:20:00,URB.VILLA DARIANA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-03,CESAR,VALLEDUPAR (CT),Jueves,17:30:00,SANTANA,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-07,CESAR,VALLEDUPAR (CT),Lunes,20:20:00,SAN MARTIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-09,CESAR,VALLEDUPAR (CT),Miércoles,07:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2013-10-11,CESAR,VALLEDUPAR (CT),Viernes,11:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,HA
2013-10-11,CESAR,VALLEDUPAR (CT),Viernes,17:15:00,PONTEVEDRA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-12,CESAR,VALLEDUPAR (CT),Sábado,00:00:00,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-15,CESAR,VALLEDUPAR (CT),Martes,20:30:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-15,CESAR,VALLEDUPAR (CT),Martes,19:30:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-15,CESAR,VALLEDUPAR (CT),Martes,18:15:00,ALMACEN EXITO LAS FLORES,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-15,CESAR,VALLEDUPAR (CT),Martes,17:25:00,ALTOS DE CONFACESAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,1,HA
2013-10-16,CESAR,VALLEDUPAR (CT),Miércoles,17:10:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-17,CESAR,VALLEDUPAR (CT),Jueves,06:15:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-19,CESAR,VALLEDUPAR (CT),Sábado,01:15:00,CIUDADELA 450 AÑOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,1,HA
2013-10-21,CESAR,VALLEDUPAR (CT),Lunes,10:00:00,MAREIGUA,URBANA,FRENTE A COLEGIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-22,CESAR,VALLEDUPAR (CT),Martes,10:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2013-10-27,CESAR,VALLEDUPAR (CT),Domingo,15:00:00,VILLALBA,URBANA,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-10-27,CESAR,VALLEDUPAR (CT),Domingo,01:40:00,LA POPA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-02,CESAR,VALLEDUPAR (CT),Sábado,00:00:00,DON CARMELO,URBANA,PARQUEADERO,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,HA
2013-11-02,CESAR,VALLEDUPAR (CT),Sábado,16:30:00,BALNEARIO HURTADO,RURAL,CEMENTERIO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-03,CESAR,VALLEDUPAR (CT),Domingo,02:00:00,URB.POPULANDIA,URBANA,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-04,CESAR,VALLEDUPAR (CT),Lunes,09:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,HA
2013-11-09,CESAR,VALLEDUPAR (CT),Sábado,13:00:00,CENTRO,URBANA,FRENTE IGLESIA - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-11,CESAR,VALLEDUPAR (CT),Lunes,16:00:00,BALNEARIO HURTADO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-20,CESAR,VALLEDUPAR (CT),Miércoles,16:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2013-11-20,CESAR,VALLEDUPAR (CT),Miércoles,07:00:00,LOS MILAGROS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-20,CESAR,VALLEDUPAR (CT),Miércoles,16:45:00,LOPERENA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,1,HA
2013-11-21,CESAR,VALLEDUPAR (CT),Jueves,16:30:00,ICHAGUA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,NO REPORTADO,A PIE,A PIE,1,HA
2013-11-21,CESAR,VALLEDUPAR (CT),Jueves,07:30:00,GLORIETA DEL TERMINAL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-26,CESAR,VALLEDUPAR (CT),Martes,10:00:00,URB.VILLA DARIANA,URBANA,NO DEFINIDO,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2013-11-26,CESAR,VALLEDUPAR (CT),Martes,12:00:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,1,HA
2013-11-26,CESAR,VALLEDUPAR (CT),Martes,15:30:00,ALMACEN EXITO LAS FLORES,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-11-29,CESAR,VALLEDUPAR (CT),Viernes,15:15:00,LAS DELICIAS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-04,CESAR,VALLEDUPAR (CT),Miércoles,08:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2013-12-06,CESAR,VALLEDUPAR (CT),Viernes,08:30:00,GAITAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2013-12-08,CESAR,VALLEDUPAR (CT),Domingo,00:00:00,LOS MAYALES,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-08,CESAR,VALLEDUPAR (CT),Domingo,17:00:00,PARQUE  DE LA LEYENDA VALLENATA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-11,CESAR,VALLEDUPAR (CT),Miércoles,11:30:00,SANTANA,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-11,CESAR,VALLEDUPAR (CT),Miércoles,06:25:00,LA GARITA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,-,-,1,HA
2013-12-12,CESAR,VALLEDUPAR (CT),Jueves,21:15:00,SANTANA,URBANA,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-19,CESAR,VALLEDUPAR (CT),Jueves,23:00:00,KENNEDY,URBANA,PARQUEADERO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2013-12-21,CESAR,VALLEDUPAR (CT),Sábado,03:00:00,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,CONDUCTOR VEHICULO,1,HA
2013-12-21,CESAR,VALLEDUPAR (CT),Sábado,10:30:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-23,CESAR,VALLEDUPAR (CT),Lunes,03:30:00,VILLA MIRIAN,URBANA,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,1,HA
2013-12-28,CESAR,VALLEDUPAR (CT),Sábado,13:00:00,LOS CAMPANOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR VEHICULO,A PIE,1,HA
2014-01-09,CESAR,VALLEDUPAR (CT),Jueves,13:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-01-09,CESAR,VALLEDUPAR (CT),Jueves,17:45:00,OBRERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-01-15,CESAR,VALLEDUPAR (CT),Miércoles,11:00:00,SANTANA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-01-20,CESAR,VALLEDUPAR (CT),Lunes,19:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-01-20,CESAR,VALLEDUPAR (CT),Lunes,00:00:00,CIUDAD JARDIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-01-24,CESAR,VALLEDUPAR (CT),Viernes,18:30:00,LA POPA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-01-24,CESAR,VALLEDUPAR (CT),Viernes,05:30:00,DANGON,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-01-28,CESAR,VALLEDUPAR (CT),Martes,01:10:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-01-30,CESAR,VALLEDUPAR (CT),Jueves,13:00:00,GARUPAL I,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-02-06,CESAR,VALLEDUPAR (CT),Jueves,00:00:00,COR. MARIANGOLA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-02-06,CESAR,VALLEDUPAR (CT),Jueves,06:00:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-02-11,CESAR,VALLEDUPAR (CT),Martes,07:30:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-02-14,CESAR,VALLEDUPAR (CT),Viernes,16:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-02-16,CESAR,VALLEDUPAR (CT),Domingo,16:30:00,COR. RIO SECO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-02-21,CESAR,VALLEDUPAR (CT),Viernes,01:25:00,DANGON,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-02-25,CESAR,VALLEDUPAR (CT),Martes,15:30:00,SAN VICENTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-02-28,CESAR,VALLEDUPAR (CT),Viernes,18:30:00,COR. CARACOLI,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-03-01,CESAR,VALLEDUPAR (CT),Sábado,18:00:00,8 DE DICIEMBRE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-03-15,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,SANTO DOMINGO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,2,HA
2014-03-15,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,SANTO DOMINGO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-03-15,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,SANTO DOMINGO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-03-15,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,SANTO DOMINGO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-03-15,CESAR,VALLEDUPAR (CT),Sábado,05:20:00,COR. LAS CASITAS,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-03-22,CESAR,VALLEDUPAR (CT),Sábado,15:00:00,CHIRIQUI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-03-22,CESAR,VALLEDUPAR (CT),Sábado,18:30:00,SICARARE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-03-22,CESAR,VALLEDUPAR (CT),Sábado,15:30:00,COR. AGUAS BLANCAS,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-03-27,CESAR,VALLEDUPAR (CT),Jueves,22:30:00,PARAISO I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-04-01,CESAR,VALLEDUPAR (CT),Martes,10:30:00,OBRERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-04-06,CESAR,VALLEDUPAR (CT),Domingo,10:00:00,COR. LAS RAICES,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-04-08,CESAR,VALLEDUPAR (CT),Martes,10:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-04-13,CESAR,VALLEDUPAR (CT),Domingo,07:30:00,GARUPAL IV,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-04-15,CESAR,VALLEDUPAR (CT),Martes,17:00:00,PONTEVEDRA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-04-24,CESAR,VALLEDUPAR (CT),Jueves,09:30:00,HOSPITAL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-04-28,CESAR,VALLEDUPAR (CT),Lunes,19:20:00,ALTOS DE CONFACESAR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,HA
2014-05-01,CESAR,VALLEDUPAR (CT),Jueves,11:30:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-05-04,CESAR,VALLEDUPAR (CT),Domingo,05:45:00,CALLEJA DEL NORTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-05-06,CESAR,VALLEDUPAR (CT),Martes,14:15:00,NOVALITO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-05-07,CESAR,VALLEDUPAR (CT),Miércoles,18:45:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-05-21,CESAR,VALLEDUPAR (CT),Miércoles,15:40:00,TRAMACUA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-05-27,CESAR,VALLEDUPAR (CT),Martes,14:00:00,U.P.C DE SABANAS,URBANA,UNIVERSIDADES,LLAVE MAESTRA,A PIE,CONDUCTOR TAXI,1,HA
2014-06-09,CESAR,VALLEDUPAR (CT),Lunes,09:00:00,LOS ANGELES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-06-24,CESAR,VALLEDUPAR (CT),Martes,08:30:00,MERCADO,URBANA,PLAZAS DE MERCADO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-06-26,CESAR,VALLEDUPAR (CT),Jueves,00:00:00,EL AMPARO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-06-26,CESAR,VALLEDUPAR (CT),Jueves,02:10:00,URB. LOS COCOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HA
2014-07-11,CESAR,VALLEDUPAR (CT),Viernes,12:20:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-07-12,CESAR,VALLEDUPAR (CT),Sábado,11:30:00,LOS ANGELES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,1,HA
2014-07-16,CESAR,VALLEDUPAR (CT),Miércoles,06:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-07-18,CESAR,VALLEDUPAR (CT),Viernes,09:00:00,COR. PATILLAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-07-25,CESAR,VALLEDUPAR (CT),Viernes,13:40:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-07-28,CESAR,VALLEDUPAR (CT),Lunes,11:00:00,LOPERENA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-06,CESAR,VALLEDUPAR (CT),Miércoles,10:00:00,OBRERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-06,CESAR,VALLEDUPAR (CT),Miércoles,00:00:00,COR. SABANA CRESPO,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-07,CESAR,VALLEDUPAR (CT),Jueves,22:05:00,TRAMACUA,URBANA,CARRETERA,ARMA DE FUEGO,CONDUCTOR TAXI,PASAJERO TAXI,1,HA
2014-08-09,CESAR,VALLEDUPAR (CT),Sábado,11:00:00,MERCADO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-12,CESAR,VALLEDUPAR (CT),Martes,11:55:00,PASADENA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-13,CESAR,VALLEDUPAR (CT),Miércoles,13:45:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-08-31,CESAR,VALLEDUPAR (CT),Domingo,04:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-09-01,CESAR,VALLEDUPAR (CT),Lunes,10:15:00,OBRERO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-09-07,CESAR,VALLEDUPAR (CT),Domingo,08:30:00,EDGARDO PUPO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-09-16,CESAR,VALLEDUPAR (CT),Martes,08:30:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-09-16,CESAR,VALLEDUPAR (CT),Martes,22:50:00,VILLA CASTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,1,HA
2014-09-17,CESAR,VALLEDUPAR (CT),Miércoles,14:30:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO TAXI,1,HA
2014-09-21,CESAR,VALLEDUPAR (CT),Domingo,17:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2014-09-25,CESAR,VALLEDUPAR (CT),Jueves,09:00:00,COR. LAS RAICES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-09-27,CESAR,VALLEDUPAR (CT),Sábado,00:00:00,VILLA CLARA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-09-29,CESAR,VALLEDUPAR (CT),Lunes,09:00:00,LAS MARIAS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-10-03,CESAR,VALLEDUPAR (CT),Viernes,19:00:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-10-05,CESAR,VALLEDUPAR (CT),Domingo,03:00:00,VILLA LUZ,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-10-05,CESAR,VALLEDUPAR (CT),Domingo,03:34:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,1,HA
2014-10-12,CESAR,VALLEDUPAR (CT),Domingo,00:00:00,CIUDADELA 450 AÑOS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-10-16,CESAR,VALLEDUPAR (CT),Jueves,00:00:00,VALLE MESA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-11-13,CESAR,VALLEDUPAR (CT),Jueves,17:45:00,OBRERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HA
2014-11-17,CESAR,VALLEDUPAR (CT),Lunes,22:00:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-11-17,CESAR,VALLEDUPAR (CT),Lunes,20:15:00,INV.BRISAS DE LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,1,HA
2014-11-19,CESAR,VALLEDUPAR (CT),Miércoles,12:00:00,SANTANA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-11-30,CESAR,VALLEDUPAR (CT),Domingo,07:10:00,GARUPAL IV,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2014-12-03,CESAR,VALLEDUPAR (CT),Miércoles,22:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2014-12-14,CESAR,VALLEDUPAR (CT),Domingo,18:00:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,HA
2015-01-04,CESAR,VALLEDUPAR (CT),Domingo,08:00:00,DON CARMELO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-04,CESAR,VALLEDUPAR (CT),Domingo,06:50:00,DANGON,URBANA,FRENTE IGLESIA - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-05,CESAR,VALLEDUPAR (CT),Lunes,19:00:00,EL AMPARO,URBANA,FRENTE IGLESIA - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-07,CESAR,VALLEDUPAR (CT),Miércoles,07:50:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-14,CESAR,VALLEDUPAR (CT),Miércoles,14:00:00,LA POPA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-16,CESAR,VALLEDUPAR (CT),Viernes,14:06:00,PABLO SEXTO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-17,CESAR,VALLEDUPAR (CT),Sábado,18:00:00,SAN CARLOS,URBANA,FRENTE IGLESIA - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-18,CESAR,VALLEDUPAR (CT),Domingo,09:00:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-20,CESAR,VALLEDUPAR (CT),Martes,04:40:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,1,HA
2015-01-23,CESAR,VALLEDUPAR (CT),Viernes,15:10:00,SAN VICENTE,URBANA,CEMENTERIO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-26,CESAR,VALLEDUPAR (CT),Lunes,23:00:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2015-01-27,CESAR,VALLEDUPAR (CT),Martes,05:00:00,LOS MAYALES,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-28,CESAR,VALLEDUPAR (CT),Miércoles,10:10:00,ALFONSO LOPEZ,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-28,CESAR,VALLEDUPAR (CT),Miércoles,02:10:00,SAN MARTIN,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-01-29,CESAR,VALLEDUPAR (CT),Jueves,11:10:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,1,HA
2015-01-30,CESAR,VALLEDUPAR (CT),Viernes,17:40:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,1,HA
2015-02-04,CESAR,VALLEDUPAR (CT),Miércoles,19:30:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,1,HA
2015-02-07,CESAR,VALLEDUPAR (CT),Sábado,14:00:00,PABLO SEXTO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-02-08,CESAR,VALLEDUPAR (CT),Domingo,12:30:00,FUNDADORES,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,1,HA
2015-02-11,CESAR,VALLEDUPAR (CT),Miércoles,13:00:00,ICHAGUA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,1,HA
